label,message,message_length,word_count,char_count,uppercase_count,uppercase_ratio,exclamation_count,question_count,has_currency,has_numbers,has_url,has_email,processed_message_stem,processed_message_lemma
ham,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?",175,38,175,3,0.017142857142857144,1,1,0,0,0,0,hmmm imagin youv come home rub feet make dinner help get readi date sure readi kind life,hmmm imagine youve come home rub foot make dinner help get ready date sure ready kind life
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",154,26,154,17,0.11038961038961038,2,0,1,1,0,0,freeday sexi georg day pic jordantxt pic miss everi sauci celeb pic pocketbabecouk,freeday sexy george day pic jordantxt pic miss every saucy celeb pic pocketbabecouk
ham,Lara said she can loan me  &lt;#&gt; .,38,8,38,1,0.02631578947368421,0,0,0,0,0,0,lara said loan ltgt,lara said loan ltgt
ham,Do we have any spare power supplies,35,7,35,1,0.02857142857142857,0,0,0,0,0,0,spare power suppli,spare power supply
ham,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,147,32,147,3,0.02040816326530612,0,0,0,1,0,0,yar quit clever aft mani guess lor got ask bring thk darren will aiya thk leona still attach,yar quite clever aft many guess lor got ask bring thk darren willing aiya thk leona still attach
spam,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,157,28,157,3,0.01910828025477707,0,0,1,1,0,0,winner special select receiv cash award speak live oper claim call ampm cost,winner specially selected receive cash award speak live operator claim call ampm cost
ham,"Yeah, don't go to bed, I'll be back before midnight",51,10,51,2,0.0392156862745098,0,0,0,0,0,0,yeah dont bed ill back midnight,yeah dont bed ill back midnight
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",161,29,161,18,0.11180124223602485,1,0,0,1,0,0,sunshin hol claim med holiday send stamp self address envelop drink box bray wicklow eir quiz start saturday unsub stop,sunshine hols claim med holiday send stamped self address envelope drink box bray wicklow eire quiz start saturday unsub stop
ham,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,107,21,107,5,0.04672897196261682,1,0,0,0,0,0,well wasnt avail washob nob last night ask nickey platt instead,well wasnt available washob nobbing last night ask nickey platt instead
ham,"It's that time of the week again, ryan",38,8,38,1,0.02631578947368421,0,0,0,0,0,0,time week ryan,time week ryan
ham,Wish u many many returns of the day.. Happy birthday vikky..,60,11,60,2,0.03333333333333333,0,0,0,0,0,0,wish mani mani return day happi birthday vikki,wish many many return day happy birthday vikky
spam,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",159,24,159,22,0.13836477987421383,0,0,1,1,1,0,win music gift voucher everi week start text word draw tsc skillgam winaweek age ppermesssubscript,win music gift voucher every week starting text word draw tscs skillgame winaweek age ppermesssubscription
ham,I hope you know I'm still mad at you.,37,9,37,2,0.05405405405405406,0,0,0,0,0,0,hope know still mad,hope know still mad
ham,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",157,29,157,2,0.012738853503184714,0,0,0,1,0,0,argh spotti anyway thing rememb research provinc sterl problemfre place look,argh spotty anyway thing remember research province sterling problemfree place looked
ham,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;),185,35,185,7,0.03783783783783784,1,0,0,0,0,0,xam hall boy ask girl tell start term answer den manag lot hesit lookin around silent said intha ponnungal ipaditan,xam hall boy asked girl tell starting term answer den manage lot hesitation lookin around silently said intha ponnungale ipaditan
ham,Do you know when the result.,28,6,28,1,0.03571428571428571,0,0,0,0,0,0,know result,know result
spam,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,169,27,169,7,0.04142011834319527,0,0,1,1,0,0,congratul week competit draw prize claim call tcsstop sm ppm,congratulation week competition draw prize claim call tcsstop sm ppm
ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",157,26,157,15,0.09554140127388536,0,0,0,0,0,0,beauti truth graviti read care heart feel light someon feel heavi someon leav good night,beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf good night
ham,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing.",79,14,79,1,0.012658227848101266,0,0,0,0,0,0,sorri get feel realli bad total reject kinda thing,sorry getting feel really bad totally rejected kinda thing
ham,You do got a shitload of diamonds though,40,8,40,1,0.025,0,0,0,0,0,0,got shitload diamond though,got shitload diamond though
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,113,20,113,5,0.04424778761061947,0,0,0,0,0,0,tessypl favor pleas convey birthday wish nimyapl dnt forget today birthday shija,tessypls favor please convey birthday wish nimyapls dnt forget today birthday shijas
ham,Well I'm going to be an aunty!,30,7,30,2,0.06666666666666667,1,0,0,0,0,0,well go aunti,well going aunty
ham,Mine here like all fr china then so noisy.,42,9,42,1,0.023809523809523808,0,0,0,0,0,0,mine like china noisi,mine like china noisy
ham,Later i guess. I needa do mcat study too.,41,9,41,2,0.04878048780487805,0,0,0,0,0,0,later guess needa mcat studi,later guess needa mcat study
ham,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:),113,17,113,1,0.008849557522123894,0,0,0,0,0,0,sfrom train manual show tech processit password reset troubleshoot,sfrom training manual show tech processits password reset troubleshooting
spam,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,137,22,137,14,0.10218978102189781,0,0,0,1,1,0,voucher marsm log onto discount credit opt repli stop custom care call,voucher marsms log onto discount credit opt reply stop customer care call
ham,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",382,77,382,7,0.01832460732984293,0,0,0,0,0,0,spoke uncl john today strongli feel need sacrific keep he go call beg listen make promis make clear thing easi need pleas let work thing long keep expect help creativ stifl pleas keep happi promis part,spoke uncle john today strongly feel need sacrifice keep he going call beg listen make promise make clear thing easy need please let work thing long keep expecting help creativity stifled please keep happy promise part
ham,If he started searching he will get job in few days.he have great potential and talent.,87,16,87,1,0.011494252873563218,0,0,0,0,0,0,start search get job daysh great potenti talent,started searching get job dayshe great potential talent
ham,"Carlos took a while (again), we leave in a minute",49,10,49,1,0.02040816326530612,0,0,0,0,0,0,carlo took leav minut,carlos took leave minute
ham,Well done and ! luv ya all ,27,7,27,1,0.037037037037037035,1,0,0,0,0,0,well done love,well done love
ham,Then why you came to hostel.,28,6,28,1,0.03571428571428571,0,0,0,0,0,0,came hostel,came hostel
ham,K still are you loving me.,26,6,26,1,0.038461538461538464,0,0,0,0,0,0,still love,still loving
ham,But i juz remembered i gotta bathe my dog today..,49,10,49,1,0.02040816326530612,0,0,0,0,0,0,juz rememb got bath dog today,juz remembered got bathe dog today
ham,After the drug she will be able to eat.,39,9,39,1,0.02564102564102564,0,0,0,0,0,0,drug abl eat,drug able eat
ham,Alright took the morphine. Back in yo.,38,7,38,2,0.05263157894736842,0,0,0,0,0,0,alright took morphin back,alright took morphine back
ham,You see the requirements please,31,5,31,1,0.03225806451612903,0,0,0,0,0,0,see requir pleas,see requirement please
ham,You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,161,30,161,10,0.062111801242236024,5,0,0,1,0,0,stayin troubl strangersaw dave day sort nowstil bloke gona get girl mrur mum still think get getha,stayin trouble strangersaw dave day sorted nowstill bloke gona get girl mrur mum still think get getha
spam,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,154,29,154,16,0.1038961038961039,1,0,0,1,0,0,freemsg hey buffi love satisfi men home alon feel randi repli pix qlynnbv helpp messag send stop stop txt,freemsg hey buffy love satisfy men home alone feeling randy reply pix qlynnbv helpp message send stop stop txts
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",161,29,161,18,0.11180124223602485,1,0,0,1,0,0,sunshin hol claim med holiday send stamp self address envelop drink box bray wicklow eir quiz start saturday unsub stop,sunshine hols claim med holiday send stamped self address envelope drink box bray wicklow eire quiz start saturday unsub stop
ham,So can collect ur laptop?,25,5,25,1,0.04,0,1,0,0,0,0,collect laptop,collect laptop
ham,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",154,32,154,3,0.01948051948051948,0,0,0,1,0,0,later show around want cld drink wld prefer spend money nosh dont mind nxt,later showing around want cld drink wld prefer spend money nosh dont mind nxt
ham,I will once i get home,22,6,22,1,0.045454545454545456,0,0,0,0,0,0,get home,get home
ham,Waaaat?? Lololo ok next time then!,34,6,34,2,0.058823529411764705,1,2,0,0,0,0,waaaat lololo next time,waaaat lololo next time
ham,"The table's occupied, I'm waiting by the tree",45,8,45,2,0.044444444444444446,0,0,0,0,0,0,tabl occupi wait tree,table occupied waiting tree
ham,I surely dont forgot to come:)i will always be in touch in with you:-),70,14,70,1,0.014285714285714285,0,0,0,0,0,0,sure forgot comei alway touch,surely forgot comei always touch
ham,Hi kindly give us back our documents which we submitted for loan from STAPATI,77,14,77,8,0.1038961038961039,0,0,0,0,0,0,kindli give back document submit loan stapati,kindly give back document submitted loan stapati
ham,I dont have i shall buy one dear,32,8,32,1,0.03125,0,0,0,0,0,0,shall buy one dear,shall buy one dear
ham,Oh god i am happy to see your message after 3 days,50,12,50,1,0.02,0,0,0,1,0,0,god happi see messag day,god happy see message day
ham,What year. And how many miles.,30,6,30,2,0.06666666666666667,0,0,0,0,0,0,year mani mile,year many mile
ham,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. ,114,23,114,9,0.07894736842105263,0,1,0,0,0,0,hey cuti goe wale kinda like hill shit still avent kill,hey cutie go wale kinda like hill shit still avent killed
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",588,125,588,53,0.09013605442176871,5,1,0,1,0,0,sad stori man last week bday wife didnt wish parent forgot kid went work even colleagu wish enter cabin said happi bday boss felt special askd lunch lunch invit apart went said mind bedroom minut sed sexi mood came minut latr wid caken wife parent kidz friend colleagu scream surpris wait sofa nake,sad story man last week bday wife didnt wish parent forgot kid went work even colleague wish entered cabin said happy bday bos felt special askd lunch lunch invited apartment went said mind bedroom minute sed sexy mood came minuts latr wid caken wife parent kidz friend colleague screaming surprise waiting sofa naked
ham,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,114,21,114,3,0.02631578947368421,0,0,0,0,0,0,think honesti road call bank tomorrow tough decis make great peopl,think honesty road call bank tomorrow tough decision make great people
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,147,29,147,18,0.12244897959183673,1,0,0,1,0,0,free week nokia tone mob everi week text nokia get txting tell mate zed pobox wwq normpton,free week nokia tone mob every week text nokia get txting tell mate zed pobox wwq normptone
ham,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,114,22,114,4,0.03508771929824561,0,0,0,1,0,0,specialis work slave labor look month sha co shakara beggar,specialisation work slave labor look month sha co shakara beggar
ham,Is she replying. Has boye changed his phone number,50,9,50,2,0.04,0,0,0,0,0,0,repli boy chang phone number,replying boye changed phone number
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",141,24,141,8,0.05673758865248227,0,0,0,1,0,0,write messag put dictionari mode cover screen hand press ltgt gentli remov hand interest,write message put dictionary mode cover screen hand press ltgt gently remove hand interesting
